Order_ID,Order_Date,Customer_ID,Customer_City,Region,Warehouse_ID,Product_ID,Product_Category,Quantity,Unit_Price,Order_Value,Inventory_Before,Inventory_After,Processing_Time_Hours,Packing_Time_Hours,Shipping_Method,Shipping_Cost,Distance_KM,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Status,Priority,Return_Status,Warehouse_Capacity,Month,Delivery_Gap_Days,Fulfillment_Hours,Low_Stock_Flag
ORD29514,2026-08-01,CUST1810,Delhi,North,WH-Central,P2595,Electronics,5,8308.17,41540.85,92,87,4.53,2.33,Economy,275.19,551.8,6,6,On Time,Standard,No,82.6,2026-08-01,0,6.86,No
ORD29515,2026-07-10,CUST1398,Chandigarh,North,WH-South,P1262,Grocery,1,400.92,400.92,157,156,10.19,2.53,Standard,146.35,443.4,4,5,Delayed,Standard,No,75.1,2026-07-01,1,12.719999999999999,No
ORD29516,2026-02-07,CUST5632,Delhi,North,WH-West,P1020,Books,1,938.1,938.1,140,139,7.12,1.75,Standard,228.48,486.0,4,5,Delayed,High,No,79.9,2026-02-01,1,8.870000000000001,No
ORD29517,2026-07-27,CUST1489,Kolkata,East,WH-West,P2740,Electronics,1,4048.54,4048.54,141,140,6.98,1.63,Express,1627.68,297.6,2,5,Delayed,Urgent,No,86.1,2026-07-01,3,8.61,No
ORD29518,2026-04-03,CUST2976,Bengaluru,South,WH-East,P1547,Books,2,284.8,569.6,91,89,7.22,2.34,Express,334.26,638.0,2,4,Delayed,Standard,No,89.9,2026-04-01,2,9.559999999999999,No
ORD29519,2026-04-03,CUST2354,Jaipur,North,WH-NCR,P2482,Electronics,1,6614.38,6614.38,120,119,4.38,2.69,Standard,117.06,156.5,4,6,Delayed,Urgent,No,100.0,2026-04-01,2,7.07,No
ORD29520,2026-02-23,CUST2822,Chennai,South,WH-South,P2057,Grocery,2,315.9,631.8,131,129,9.05,2.24,Express,253.25,195.3,2,2,On Time,Standard,No,65.5,2026-02-01,0,11.290000000000001,No
ORD29521,2026-06-12,CUST5683,Kanpur,North,WH-North,P2314,Toys,2,773.31,1546.62,105,103,4.68,2.28,Express,108.7,86.4,2,4,Delayed,Standard,No,86.0,2026-06-01,2,6.959999999999999,No
ORD29522,2026-06-08,CUST5274,Jaipur,North,WH-North,P2179,Electronics,2,2857.94,5715.88,68,66,5.13,2.69,Express,193.72,232.2,2,3,Delayed,Standard,No,78.8,2026-06-01,1,7.82,No
ORD29523,2026-05-18,CUST4230,Jaipur,North,WH-Central,P2562,Fashion,1,1122.82,1122.82,88,87,6.86,2.86,Same Day,341.38,384.5,1,3,Delayed,Standard,No,87.6,2026-05-01,2,9.72,No
ORD29524,2026-03-10,CUST1729,Hyderabad,South,WH-Central,P2563,Accessories,1,1354.34,1354.34,32,31,8.1,1.29,Standard,300.15,594.3,4,6,Delayed,High,No,80.8,2026-03-01,2,9.39,No
ORD29525,2026-06-22,CUST1403,Jaipur,North,WH-North,P1233,Furniture,3,6154.4,18463.2,138,135,4.96,2.2,Express,146.85,71.9,2,3,Delayed,Urgent,No,82.6,2026-06-01,1,7.16,No
ORD29526,2026-01-17,CUST2982,Bengaluru,South,WH-West,P1591,Furniture,1,8498.49,8498.49,95,94,7.82,1.03,Same Day,274.34,405.3,1,2,Delayed,High,No,85.7,2026-01-01,1,8.85,No
ORD29527,2026-03-25,CUST3633,Bengaluru,South,WH-East,P1401,Electronics,1,4080.18,4080.18,143,142,8.51,1.95,Express,232.36,461.2,2,3,Delayed,Urgent,No,78.0,2026-03-01,1,10.459999999999999,No
ORD29528,2026-05-21,CUST5831,Patna,East,WH-NCR,P2660,Beauty,1,833.05,833.05,113,112,7.3,0.86,Economy,144.13,311.0,6,5,On Time,Urgent,No,98.5,2026-05-01,-1,8.16,No
ORD29529,2026-02-21,CUST5886,Kanpur,North,WH-Central,P1761,Sports,1,1689.66,1689.66,135,134,6.5,1.58,Standard,199.09,536.6,4,5,Delayed,Urgent,No,81.3,2026-02-01,1,8.08,No
ORD29530,2026-01-26,CUST1980,Jaipur,North,WH-East,P2595,Grocery,1,491.36,491.36,58,57,9.25,0.45,Express,169.35,429.0,2,4,Delayed,High,No,71.5,2026-01-01,2,9.7,No
ORD29531,2026-08-16,CUST2984,Delhi,North,WH-North,P2807,Accessories,2,658.99,1317.98,80,78,10.73,1.24,Standard,166.05,202.0,4,7,Delayed,Standard,No,88.3,2026-08-01,3,11.97,No
ORD29532,2026-03-24,CUST4775,Patna,East,WH-West,P1014,Accessories,1,677.96,677.96,158,157,4.56,2.27,Express,285.93,619.9,2,4,Delayed,Standard,No,77.2,2026-03-01,2,6.83,No
ORD29533,2026-05-23,CUST5015,Chandigarh,North,WH-Central,P1519,Home & Kitchen,1,2720.68,2720.68,154,153,0.57,1.27,Standard,280.5,694.4,4,7,Delayed,Standard,No,80.8,2026-05-01,3,1.8399999999999999,No
ORD29534,2026-05-16,CUST5335,Hyderabad,South,WH-North,P2078,Books,2,354.8,709.6,153,151,9.34,0.2,Express,292.75,446.6,2,4,Delayed,Urgent,No,92.7,2026-05-01,2,9.54,No
ORD29535,2026-03-01,CUST2491,Chandigarh,North,WH-South,P1273,Accessories,2,1001.34,2002.68,98,96,5.59,1.7,Standard,184.32,323.2,4,6,Delayed,Standard,No,57.0,2026-03-01,2,7.29,No
ORD29536,2026-06-09,CUST4899,Kanpur,North,WH-West,P1412,Fashion,1,732.72,732.72,63,62,12.2,1.3,Economy,109.58,389.1,6,8,Delayed,Standard,No,57.9,2026-06-01,2,13.5,No
ORD29537,2026-01-08,CUST4969,Mumbai,West,WH-NCR,P2774,Accessories,1,718.16,718.16,162,161,7.49,1.67,Standard,305.0,754.6,4,7,Delayed,Standard,No,100.0,2026-01-01,3,9.16,No
ORD29538,2026-02-27,CUST3123,Kolkata,East,WH-NCR,P2705,Electronics,1,1712.07,1712.07,136,135,5.29,2.51,Express,258.22,349.6,2,4,Delayed,Standard,No,93.5,2026-02-01,2,7.8,No
ORD29539,2026-01-07,CUST3116,Ahmedabad,West,WH-South,P1057,Grocery,1,1006.93,1006.93,177,176,7.01,2.23,Express,296.55,452.5,2,6,Delayed,Urgent,No,63.6,2026-01-01,4,9.24,No
ORD29540,2026-08-11,CUST1023,Chennai,South,WH-North,P2046,Beauty,1,1078.84,1078.84,156,155,6.87,2.03,Express,399.69,634.2,2,4,Delayed,High,No,94.1,2026-08-01,2,8.9,No
ORD29541,2026-02-23,CUST1118,Mumbai,West,WH-South,P2755,Books,1,469.87,469.87,41,40,11.32,2.67,Standard,187.91,343.9,4,6,Delayed,Standard,No,70.1,2026-02-01,2,13.99,No
ORD29542,2026-01-21,CUST1728,Bhubaneswar,East,WH-North,P1181,Accessories,1,353.8,353.8,167,166,2.88,2.42,Standard,167.29,466.8,4,6,Delayed,Standard,No,82.0,2026-01-01,2,5.3,No
ORD29543,2026-01-02,CUST4507,Kolkata,East,WH-North,P2763,Books,1,302.46,302.46,143,142,7.51,2.02,Standard,201.21,501.4,4,8,Delayed,High,No,84.0,2026-01-01,4,9.53,No
ORD29544,2026-03-03,CUST1009,Bhubaneswar,East,WH-East,P1213,Toys,1,729.22,729.22,93,92,6.71,1.37,Express,149.85,134.9,2,3,Delayed,Standard,No,74.6,2026-03-01,1,8.08,No
ORD29545,2026-08-03,CUST2212,Kolkata,East,WH-NCR,P2552,Fashion,1,1927.91,1927.91,237,236,6.84,0.77,Standard,146.19,276.3,4,8,Delayed,Standard,No,100.0,2026-08-01,4,7.609999999999999,No
ORD29546,2026-04-23,CUST3119,Kanpur,North,WH-Central,P2012,Beauty,1,996.42,996.42,159,158,5.5,0.64,Standard,214.65,651.3,4,6,Delayed,High,No,90.2,2026-04-01,2,6.14,No
ORD29547,2026-05-04,CUST2373,Lucknow,North,WH-West,P1784,Home & Kitchen,1,782.66,782.66,161,160,7.76,2.8,Express,262.69,417.5,2,4,Delayed,Urgent,No,78.1,2026-05-01,2,10.559999999999999,No
ORD29548,2026-08-28,CUST5294,Jaipur,North,WH-NCR,P1767,Accessories,2,720.86,1441.72,96,94,5.61,1.76,Express,213.29,126.2,2,4,Delayed,Standard,No,90.1,2026-08-01,2,7.37,No
ORD29549,2026-06-29,CUST2320,Jaipur,North,WH-South,P2594,Furniture,1,7321.55,7321.55,115,114,9.3,2.63,Standard,254.29,523.6,4,6,Delayed,High,No,54.0,2026-06-01,2,11.93,No
ORD29550,2026-01-10,CUST1835,Bhubaneswar,East,WH-South,P2063,Home & Kitchen,2,1102.17,2204.34,62,60,10.07,2.65,Standard,347.35,722.1,4,8,Delayed,Standard,No,63.3,2026-01-01,4,12.72,No
ORD29551,2026-02-15,CUST1119,Mumbai,West,WH-Central,P2318,Fashion,5,978.6,4893.0,21,16,7.64,1.66,Express,341.75,375.8,2,3,Delayed,Standard,No,99.0,2026-02-01,1,9.299999999999999,Yes
ORD29552,2026-05-04,CUST1624,Pune,West,WH-South,P1249,Fashion,1,965.81,965.81,124,123,5.81,2.04,Economy,131.63,387.9,6,7,Delayed,Standard,No,66.7,2026-05-01,1,7.85,No
ORD29553,2026-05-29,CUST2242,Chandigarh,North,WH-North,P1842,Home & Kitchen,1,2044.36,2044.36,127,126,5.26,2.84,Same Day,271.62,164.2,1,2,Delayed,Standard,No,89.5,2026-05-01,1,8.1,No
ORD29554,2026-04-20,CUST4929,Pune,West,WH-South,P2447,Books,1,321.24,321.24,155,154,6.19,3.62,Economy,175.25,526.8,6,8,Delayed,Standard,No,62.2,2026-04-01,2,9.81,No
ORD29555,2026-06-11,CUST3477,Chandigarh,North,WH-South,P2146,Home & Kitchen,1,1760.9,1760.9,107,106,7.22,1.83,Standard,185.77,370.9,4,4,On Time,Standard,No,62.5,2026-06-01,0,9.05,No
ORD29556,2026-06-12,CUST5534,Bengaluru,South,WH-South,P2728,Sports,5,1792.99,8964.95,74,69,7.56,1.96,Express,331.56,231.4,2,4,Delayed,Standard,No,77.4,2026-06-01,2,9.52,No
ORD29557,2026-07-14,CUST1253,Delhi,North,WH-South,P1738,Beauty,1,608.61,608.61,168,167,5.82,1.43,Economy,168.0,370.7,6,9,Delayed,Urgent,No,83.9,2026-07-01,3,7.25,No
ORD29558,2026-05-02,CUST4175,Delhi,North,WH-NCR,P2326,Fashion,1,428.57,428.57,194,193,8.41,1.86,Standard,187.11,420.8,4,5,Delayed,Urgent,No,96.6,2026-05-01,1,10.27,No
ORD29559,2026-08-17,CUST2259,Mumbai,West,WH-NCR,P1906,Electronics,1,3978.65,3978.65,210,209,7.08,2.49,Express,137.68,186.5,2,3,Delayed,Standard,No,100.0,2026-08-01,1,9.57,No
ORD29560,2026-07-03,CUST4648,Bengaluru,South,WH-North,P1746,Beauty,2,1398.12,2796.24,101,99,2.64,1.2,Economy,250.15,670.4,6,10,Delayed,Urgent,No,94.2,2026-07-01,4,3.84,No
ORD29561,2026-06-20,CUST3149,Bhubaneswar,East,WH-West,P1452,Books,1,648.21,648.21,28,27,9.84,3.15,Standard,201.15,512.8,4,6,Delayed,High,No,74.6,2026-06-01,2,12.99,No
ORD29562,2026-06-30,CUST3091,Hyderabad,South,WH-East,P2426,Fashion,2,816.58,1633.16,91,89,7.53,1.53,Standard,189.15,268.9,4,6,Delayed,Standard,No,73.7,2026-06-01,2,9.06,No
ORD29563,2026-04-09,CUST2255,Lucknow,North,WH-West,P2290,Furniture,1,6023.26,6023.26,173,172,7.96,1.58,Economy,106.42,275.6,6,8,Delayed,Standard,No,69.9,2026-04-01,2,9.54,No
ORD29564,2026-03-26,CUST5827,Jaipur,North,WH-North,P1571,Accessories,1,658.81,658.81,122,121,6.78,1.99,Express,164.5,200.8,2,2,On Time,Standard,No,68.8,2026-03-01,0,8.77,No
ORD29565,2026-08-24,CUST2789,Mumbai,West,WH-North,P2343,Electronics,1,2161.72,2161.72,255,254,4.17,1.99,Express,170.42,343.5,2,4,Delayed,Standard,No,85.9,2026-08-01,2,6.16,No
ORD29566,2026-08-16,CUST1521,Chandigarh,North,WH-North,P1638,Fashion,1,1454.03,1454.03,52,51,5.16,2.49,Same Day,123.44,37.8,1,1,On Time,Standard,No,77.3,2026-08-01,0,7.65,No
ORD29567,2026-01-02,CUST2867,Kolkata,East,WH-Central,P2863,Home & Kitchen,1,1025.73,1025.73,138,137,12.32,0.95,Standard,251.18,611.2,4,4,On Time,Standard,No,92.9,2026-01-01,0,13.27,No
ORD29568,2026-02-06,CUST4237,Lucknow,North,WH-North,P1154,Electronics,1,4503.74,4503.74,173,172,7.02,2.33,Standard,174.37,199.8,4,4,On Time,High,No,77.0,2026-02-01,0,9.35,No
ORD29569,2026-05-20,CUST5111,Ranchi,East,WH-NCR,P1333,Sports,2,1527.91,3055.82,160,158,10.64,1.33,Standard,212.32,574.7,4,5,Delayed,Standard,No,88.0,2026-05-01,1,11.97,No
ORD29570,2026-06-08,CUST3673,Kolkata,East,WH-South,P2285,Books,1,500.5,500.5,191,190,5.41,2.89,Standard,269.65,542.6,4,6,Delayed,Standard,No,79.2,2026-06-01,2,8.3,No
ORD29571,2026-03-25,CUST5556,Kanpur,North,WH-North,P1565,Sports,2,2553.31,5106.62,128,126,6.98,1.48,Express,135.85,20.0,2,2,On Time,Standard,Yes,90.8,2026-03-01,0,8.46,No
ORD29572,2026-02-05,CUST4735,Pune,West,WH-South,P2538,Fashion,1,821.29,821.29,107,106,6.98,0.55,Same Day,319.9,461.0,1,2,Delayed,Standard,No,71.4,2026-02-01,1,7.53,No
ORD29573,2026-06-07,CUST5710,Patna,East,WH-Central,P1200,Fashion,5,1261.08,6305.4,134,129,6.74,2.75,Standard,265.06,392.5,4,6,Delayed,Urgent,No,92.5,2026-06-01,2,9.49,No
ORD29574,2026-08-16,CUST1231,Kolkata,East,WH-West,P1155,Toys,2,864.21,1728.42,112,110,9.52,1.72,Standard,250.72,651.6,4,8,Delayed,Standard,No,72.1,2026-08-01,4,11.24,No
ORD29575,2026-06-09,CUST4849,Pune,West,WH-East,P2729,Electronics,1,3723.97,3723.97,170,169,7.65,3.99,Standard,246.94,605.8,4,6,Delayed,Standard,No,75.9,2026-06-01,2,11.64,No
ORD29576,2026-05-22,CUST1036,Ahmedabad,West,WH-South,P1754,Home & Kitchen,1,3127.92,3127.92,103,102,6.29,2.6,Standard,161.81,465.3,4,5,Delayed,Standard,No,69.2,2026-05-01,1,8.89,No
ORD29577,2026-05-26,CUST4111,Kolkata,East,WH-North,P2935,Books,1,222.41,222.41,84,83,6.78,0.83,Standard,186.25,393.8,4,5,Delayed,Standard,No,75.7,2026-05-01,1,7.61,No
ORD29578,2026-04-23,CUST1308,Patna,East,WH-East,P2119,Grocery,1,596.11,596.11,262,261,8.59,3.05,Standard,106.63,131.7,4,5,Delayed,High,No,83.6,2026-04-01,1,11.64,No
ORD29579,2026-05-16,CUST3859,Kolkata,East,WH-NCR,P1528,Fashion,2,1558.35,3116.7,160,158,10.59,2.04,Standard,115.61,213.1,4,6,Delayed,Standard,No,100.0,2026-05-01,2,12.629999999999999,No
ORD29580,2026-01-31,CUST5790,Chandigarh,North,WH-Central,P1786,Furniture,1,7041.8,7041.8,75,74,4.38,3.08,Express,274.0,439.8,2,4,Delayed,Standard,No,81.0,2026-01-01,2,7.46,No
ORD29581,2026-02-12,CUST4122,Delhi,North,WH-South,P1361,Grocery,2,487.31,974.62,158,156,7.12,1.64,Express,246.77,436.3,2,3,Delayed,Urgent,No,67.8,2026-02-01,1,8.76,No
ORD29582,2026-03-04,CUST2987,Delhi,North,WH-Central,P2618,Furniture,1,3053.3,3053.3,110,109,10.58,2.55,Standard,235.23,554.2,4,5,Delayed,Standard,Yes,80.8,2026-03-01,1,13.129999999999999,No
ORD29583,2026-06-24,CUST4303,Chandigarh,North,WH-NCR,P2118,Books,1,366.79,366.79,157,156,6.94,2.02,Express,107.7,132.8,2,2,On Time,Standard,No,97.5,2026-06-01,0,8.96,No
ORD29584,2026-08-02,CUST5688,Bengaluru,South,WH-South,P2586,Fashion,2,1089.99,2179.98,60,58,3.28,1.33,Standard,86.94,102.0,4,4,On Time,Standard,No,61.0,2026-08-01,0,4.609999999999999,No
ORD29585,2026-02-05,CUST4669,Ahmedabad,West,WH-East,P2623,Electronics,2,4983.33,9966.66,106,104,7.08,2.01,Express,312.09,452.9,2,2,On Time,High,No,72.2,2026-02-01,0,9.09,No
ORD29586,2026-03-18,CUST5088,Patna,East,WH-South,P1230,Accessories,1,495.16,495.16,157,156,9.4,1.13,Standard,172.95,404.6,4,5,Delayed,Standard,No,79.4,2026-03-01,1,10.530000000000001,No
ORD29587,2026-08-12,CUST5756,Pune,West,WH-NCR,P1338,Home & Kitchen,1,1267.6,1267.6,83,82,5.52,2.68,Standard,227.86,565.7,4,8,Delayed,Standard,No,90.7,2026-08-01,4,8.2,No
ORD29588,2026-02-24,CUST1263,Kanpur,North,WH-North,P2679,Sports,1,1525.99,1525.99,127,126,5.1,1.91,Standard,78.07,128.6,4,5,Delayed,Standard,No,84.3,2026-02-01,1,7.01,No
ORD29589,2026-02-25,CUST3867,Lucknow,North,WH-North,P2332,Sports,1,2840.58,2840.58,179,178,5.52,3.29,Standard,100.45,30.9,4,4,On Time,Standard,No,96.6,2026-02-01,0,8.809999999999999,No
ORD29590,2026-05-20,CUST2333,Bhubaneswar,East,WH-North,P2751,Books,2,1260.64,2521.28,86,84,12.23,1.67,Express,263.7,327.5,2,8,Delayed,High,No,85.0,2026-05-01,6,13.9,No
ORD29591,2026-04-09,CUST5904,Patna,East,WH-North,P2637,Home & Kitchen,2,2635.26,5270.52,83,81,3.46,1.47,Standard,209.07,508.1,4,6,Delayed,High,No,82.2,2026-04-01,2,4.93,No
ORD29592,2026-06-17,CUST3093,Delhi,North,WH-Central,P2262,Accessories,2,635.26,1270.52,144,142,7.39,1.24,Express,284.1,418.3,2,4,Delayed,Urgent,No,92.2,2026-06-01,2,8.629999999999999,No
ORD29593,2026-01-30,CUST3450,Mumbai,West,WH-East,P1109,Books,4,318.5,1274.0,108,104,4.4,2.46,Express,291.74,265.0,2,3,Delayed,Standard,No,79.2,2026-01-01,1,6.86,No
ORD29594,2026-01-11,CUST2598,Hyderabad,South,WH-NCR,P1893,Sports,1,3721.24,3721.24,96,95,5.35,1.61,Express,210.86,472.3,2,3,Delayed,High,No,95.6,2026-01-01,1,6.96,No
ORD29595,2026-06-26,CUST2210,Chennai,South,WH-West,P1711,Books,1,288.45,288.45,132,131,6.04,2.31,Standard,221.8,513.6,4,6,Delayed,Standard,No,79.2,2026-06-01,2,8.35,No
ORD29596,2026-02-23,CUST3986,Chennai,South,WH-South,P1813,Accessories,1,1045.35,1045.35,119,118,8.23,1.05,Standard,69.41,79.5,4,3,On Time,Standard,No,73.5,2026-02-01,-1,9.280000000000001,No
ORD29597,2026-05-29,CUST4437,Kolkata,East,WH-NCR,P2357,Toys,1,848.26,848.26,184,183,13.74,2.73,Express,246.31,423.7,2,5,Delayed,Urgent,Yes,83.1,2026-05-01,3,16.47,No
ORD29598,2026-02-23,CUST2436,Hyderabad,South,WH-West,P1798,Accessories,2,653.59,1307.18,141,139,9.64,2.33,Economy,135.75,402.8,6,7,Delayed,High,No,76.4,2026-02-01,1,11.97,No
ORD29599,2026-02-06,CUST3626,Patna,East,WH-West,P1794,Books,1,612.52,612.52,80,79,4.68,2.01,Standard,183.23,468.0,4,6,Delayed,Standard,No,69.8,2026-02-01,2,6.6899999999999995,No
ORD29600,2026-06-30,CUST1597,Pune,West,WH-Central,P1278,Sports,1,2347.09,2347.09,222,221,5.83,1.1,Express,124.21,280.3,2,5,Delayed,Standard,No,100.0,2026-06-01,3,6.93,No
ORD29601,2026-04-09,CUST3664,Chandigarh,North,WH-North,P1170,Grocery,1,858.65,858.65,125,124,7.39,1.17,Express,173.78,91.9,2,3,Delayed,Standard,No,73.2,2026-04-01,1,8.559999999999999,No
ORD29602,2026-07-14,CUST5783,Bengaluru,South,WH-West,P2990,Beauty,2,1553.41,3106.82,137,135,7.52,3.64,Express,212.06,290.5,2,3,Delayed,High,No,80.7,2026-07-01,1,11.16,No
ORD29603,2026-03-31,CUST3489,Jaipur,North,WH-West,P2413,Accessories,1,691.87,691.87,138,137,7.41,1.63,Economy,257.85,661.1,6,8,Delayed,Standard,No,75.0,2026-03-01,2,9.04,No
ORD29604,2026-04-10,CUST5294,Chandigarh,North,WH-South,P1316,Toys,4,1781.01,7124.04,237,233,6.89,2.19,Standard,287.87,522.2,4,7,Delayed,High,No,74.2,2026-04-01,3,9.08,No
ORD29605,2026-08-25,CUST4147,Bhubaneswar,East,WH-North,P2298,Accessories,1,641.52,641.52,251,250,9.29,3.47,Express,260.45,388.0,2,4,Delayed,Standard,No,86.5,2026-08-01,2,12.76,No
ORD29606,2026-04-16,CUST3267,Jaipur,North,WH-South,P1936,Home & Kitchen,1,2134.2,2134.2,83,82,10.67,3.72,Express,387.14,722.3,2,5,Delayed,Standard,No,66.2,2026-04-01,3,14.39,No
ORD29607,2026-04-07,CUST2508,Kanpur,North,WH-North,P2242,Fashion,2,1245.33,2490.66,86,84,8.6,1.75,Standard,208.27,374.3,4,6,Delayed,Standard,No,76.4,2026-04-01,2,10.35,No
ORD29608,2026-06-17,CUST3537,Bhubaneswar,East,WH-Central,P2633,Sports,1,1990.09,1990.09,107,106,7.26,1.97,Standard,232.07,448.6,4,7,Delayed,Standard,No,95.0,2026-06-01,3,9.23,No
ORD29609,2026-05-14,CUST2717,Lucknow,North,WH-South,P1942,Beauty,3,1360.95,4082.85,108,105,8.64,3.86,Express,397.39,585.0,2,4,Delayed,Standard,No,65.4,2026-05-01,2,12.5,No
ORD29610,2026-08-04,CUST2836,Kolkata,East,WH-East,P2001,Fashion,2,1409.19,2818.38,118,116,8.31,0.75,Standard,166.67,126.8,4,5,Delayed,Standard,No,84.2,2026-08-01,1,9.06,No
ORD29611,2026-07-29,CUST2297,Bengaluru,South,WH-NCR,P2865,Furniture,1,5208.6,5208.6,85,84,1.11,1.78,Standard,168.69,347.2,4,4,On Time,Standard,No,100.0,2026-07-01,0,2.89,No
ORD29612,2026-02-28,CUST2394,Mumbai,West,WH-West,P2508,Sports,1,1335.44,1335.44,171,170,1.18,1.83,Standard,141.93,143.4,4,6,Delayed,Urgent,No,78.2,2026-02-01,2,3.01,No
ORD29613,2026-07-09,CUST4995,Bengaluru,South,WH-NCR,P1182,Electronics,1,4965.38,4965.38,176,175,7.69,1.84,Standard,178.48,397.5,4,6,Delayed,Standard,No,82.1,2026-07-01,2,9.530000000000001,No
ORD29614,2026-08-24,CUST2612,Mumbai,West,WH-North,P1136,Accessories,1,947.2,947.2,116,115,10.81,2.29,Express,293.95,525.0,2,1,On Time,Standard,No,92.7,2026-08-01,-1,13.100000000000001,No
ORD29615,2026-04-11,CUST3841,Kanpur,North,WH-South,P1938,Sports,1,2364.53,2364.53,82,81,6.43,2.82,Standard,152.06,327.5,4,5,Delayed,Standard,No,61.9,2026-04-01,1,9.25,No
ORD29616,2026-02-04,CUST1848,Pune,West,WH-West,P2757,Home & Kitchen,1,1232.18,1232.18,78,77,5.44,1.79,Standard,54.68,108.4,4,4,On Time,High,Yes,81.2,2026-02-01,0,7.23,No
ORD29617,2026-02-16,CUST1048,Patna,East,WH-North,P2506,Books,1,328.41,328.41,127,126,5.9,2.12,Economy,221.35,614.7,6,7,Delayed,Standard,No,87.1,2026-02-01,1,8.02,No
ORD29618,2026-01-25,CUST1571,Delhi,North,WH-NCR,P1867,Sports,5,1464.48,7322.4,49,44,16.68,1.9,Standard,260.37,309.0,4,8,Delayed,Urgent,No,95.6,2026-01-01,4,18.58,No
ORD29619,2026-03-22,CUST4075,Jaipur,North,WH-NCR,P1901,Furniture,1,9866.16,9866.16,225,224,12.16,2.3,Standard,91.92,73.7,4,6,Delayed,Standard,No,100.0,2026-03-01,2,14.46,No
ORD29620,2026-06-30,CUST2609,Chandigarh,North,WH-South,P1470,Accessories,2,1083.61,2167.22,104,102,11.47,2.86,Express,333.58,468.8,2,4,Delayed,High,No,60.2,2026-06-01,2,14.33,No
ORD29621,2026-08-06,CUST2008,Chennai,South,WH-South,P1590,Home & Kitchen,2,2198.94,4397.88,186,184,6.79,1.88,Express,196.8,248.6,2,3,Delayed,High,No,75.5,2026-08-01,1,8.67,No
ORD29622,2026-04-19,CUST1519,Bengaluru,South,WH-East,P1288,Sports,2,1954.47,3908.94,201,199,7.25,1.72,Standard,213.64,427.4,4,6,Delayed,Standard,No,76.3,2026-04-01,2,8.97,No
ORD29623,2026-05-29,CUST1637,Bengaluru,South,WH-West,P1162,Beauty,3,1133.63,3400.89,146,143,7.68,2.05,Express,491.99,829.4,2,5,Delayed,Urgent,No,92.2,2026-05-01,3,9.73,No
ORD29624,2026-05-04,CUST5199,Chandigarh,North,WH-Central,P1542,Sports,2,1894.18,3788.36,240,238,4.27,1.76,Standard,215.21,522.3,4,5,Delayed,Standard,No,87.7,2026-05-01,1,6.029999999999999,No
ORD29625,2026-01-12,CUST1701,Delhi,North,WH-South,P2548,Accessories,1,1306.65,1306.65,157,156,6.99,2.32,Standard,212.21,426.0,4,4,On Time,Standard,No,70.6,2026-01-01,0,9.31,No
ORD29626,2026-02-24,CUST1558,Chennai,South,WH-NCR,P2953,Electronics,5,3681.44,18407.2,64,59,6.73,1.73,Express,459.31,636.2,2,3,Delayed,Urgent,No,95.3,2026-02-01,1,8.46,No
ORD29627,2026-02-20,CUST4513,Jaipur,North,WH-Central,P1398,Fashion,2,627.01,1254.02,111,109,13.23,1.4,Same Day,340.8,371.6,1,1,On Time,Standard,No,86.9,2026-02-01,0,14.63,No
ORD29628,2026-07-04,CUST5656,Ranchi,East,WH-West,P2383,Toys,1,957.57,957.57,102,101,8.66,2.48,Express,293.69,545.9,2,4,Delayed,Standard,No,76.2,2026-07-01,2,11.14,No
ORD29629,2026-07-02,CUST1548,Hyderabad,South,WH-East,P1353,Grocery,1,409.52,409.52,104,103,5.94,1.74,Express,296.49,548.1,2,4,Delayed,Standard,No,82.0,2026-07-01,2,7.680000000000001,No
ORD29630,2026-06-06,CUST5524,Patna,East,WH-Central,P2091,Grocery,4,914.78,3659.12,69,65,6.26,1.65,Standard,226.08,456.1,4,7,Delayed,Urgent,No,88.7,2026-06-01,3,7.91,No
ORD29631,2026-07-21,CUST4869,Kolkata,East,WH-North,P2055,Accessories,2,666.59,1333.18,100,98,9.73,2.16,Standard,267.48,660.9,4,6,Delayed,Standard,No,78.2,2026-07-01,2,11.89,No
ORD29632,2026-06-07,CUST1327,Hyderabad,South,WH-West,P1819,Accessories,1,2436.89,2436.89,109,108,8.93,2.64,Express,358.17,608.8,2,4,Delayed,Standard,Yes,82.6,2026-06-01,2,11.57,No
ORD29633,2026-04-18,CUST4926,Ranchi,East,WH-East,P1357,Fashion,2,2921.95,5843.9,98,96,6.63,2.67,Standard,155.16,199.6,4,5,Delayed,High,No,82.0,2026-04-01,1,9.3,No
ORD29634,2026-07-17,CUST5003,Chennai,South,WH-West,P2976,Grocery,3,522.64,1567.92,127,124,6.8,2.13,Same Day,446.29,580.1,1,1,On Time,Standard,No,74.5,2026-07-01,0,8.93,No
ORD29635,2026-05-11,CUST2724,Ahmedabad,West,WH-West,P1656,Home & Kitchen,1,2063.08,2063.08,202,201,7.54,1.8,Standard,151.2,142.8,4,4,On Time,Standard,No,69.6,2026-05-01,0,9.34,No
ORD29636,2026-07-09,CUST3165,Kanpur,North,WH-South,P1370,Sports,2,1720.04,3440.08,138,136,12.37,3.19,Express,320.78,542.9,2,5,Delayed,Standard,No,81.1,2026-07-01,3,15.559999999999999,No
ORD29637,2026-05-06,CUST3862,Hyderabad,South,WH-West,P2212,Sports,2,2372.65,4745.3,114,112,7.11,3.16,Standard,231.17,412.2,4,7,Delayed,Standard,No,54.5,2026-05-01,3,10.27,No
